group_size,group_similarity,group_members,avg_similarity
4,random,"[5281, 1757, 4770, 10551]",-0.00124069478908189
4,random,"[157, 4060, 947, 11984]",-0.0012406947890818713
4,random,"[0, 10224, 326, 1154]",0.07915759159632951
4,random,"[11513, 2987, 142, 13365]",-0.001997525773018215
4,random,"[4713, 260, 759, 6988]",-0.0016945600012643256
4,random,"[3834, 100, 302, 2477]",-0.0017790480327067306
4,random,"[14047, 5357, 287, 12197]",-0.001240694789081889
4,random,"[1833, 5828, 10959, 8059]",-0.0012406947890818982
4,random,"[112, 5248, 8715, 5474]",-0.0014956037222764618
4,random,"[2416, 8127, 9457, 4318]",-0.0014756614640923655
4,random,"[12906, 10355, 2433, 9874]",-0.0012406947890818921
4,random,"[1088, 14220, 10609, 4474]",-0.0014643405670570389
4,random,"[8737, 6669, 2616, 2210]",-0.0012406947890818872
4,random,"[8920, 3056, 4718, 10807]",-0.0012406947890818785
4,random,"[4493, 1334, 1418, 14604]",-0.0014974926555456202
4,random,"[10874, 11625, 759, 11880]",-0.0012406947890818887
4,random,"[3078, 1116, 2783, 7809]",-0.0018562692920521073
4,random,"[7751, 4183, 14399, 9178]",-0.0012406947890818826
4,random,"[7331, 12117, 12245, 1944]",-0.0016934667409319985
4,random,"[10837, 4867, 394, 4085]",-0.0017905103329052723
4,random,"[13988, 4974, 11998, 4242]",-0.001240694789081889
4,random,"[9569, 1152, 9629, 5934]",-0.0012406947890818776
4,random,"[7499, 2389, 6162, 1665]",0.08882112775225114
4,random,"[6775, 935, 1227, 1696]",-0.0014862226902073673
4,random,"[7797, 5460, 157, 4163]",-0.0020071024694259137
4,random,"[7129, 130, 1197, 9902]",-0.0014974926555456076
4,random,"[276, 4369, 646, 2507]",-0.0017461101111510176
4,random,"[12833, 5887, 3998, 8659]",-0.0012406947890818882
4,random,"[783, 6936, 2509, 12468]",-0.0014862226902073582
4,random,"[13311, 2962, 12786, 1946]",-0.00124069478908189
4,random,"[133, 11223, 4075, 10895]",-0.0014962467231019714
4,random,"[12869, 2021, 8089, 7458]",-0.0014981958332918007
4,random,"[3440, 3397, 8198, 11304]",-0.0014053239067368373
4,random,"[435, 2845, 2034, 7458]",-0.0014981958332918018
4,random,"[1679, 586, 4060, 11370]",0.16563275434243177
4,random,"[768, 7552, 3590, 2894]",-0.0012406947890818882
4,random,"[8246, 5141, 6111, 3942]",-0.0012406947890818809
4,random,"[65, 8397, 1674, 13741]",-0.0014969794886914016
4,random,"[311, 10501, 7335, 11470]",-0.0012406947890818874
4,random,"[1538, 6380, 2444, 10535]",-0.0012406947890818882
4,random,"[4830, 1321, 9808, 13056]",-0.0021926900141155735
4,random,"[396, 8599, 1579, 5056]",-0.0021174786680180743
4,random,"[9702, 12186, 11656, 2484]",-0.0017861588773143994
4,random,"[4952, 27, 9057, 9495]",-0.0012406947890818885
4,random,"[5320, 281, 1388, 1015]",-0.0014945817893624329
4,random,"[6396, 9951, 9803, 4171]",-0.0018297903607421145
4,random,"[4392, 7287, 2209, 10963]",-0.0016924391213730937
4,random,"[778, 3532, 2962, 7653]",-0.0014948874865621002
4,random,"[4147, 13848, 11538, 2253]",-0.0012406947890818904
4,random,"[1948, 3556, 10662, 2513]",-0.001240694789081893
4,random,"[6141, 1555, 3142, 594]",-0.0014893514220996103
4,random,"[4023, 2867, 12154, 4726]",-0.001240694789081877
4,random,"[995, 13955, 11284, 9411]",-0.0012406947890818973
4,random,"[789, 14047, 2583, 1973]",-0.0012406947890818824
4,random,"[3725, 882, 1004, 2915]",-0.002111805548039683
4,random,"[11787, 7296, 7978, 9174]",-0.001240694789081881
4,random,"[8827, 5097, 10284, 763]",-0.001670918034313318
4,random,"[7467, 11791, 340, 4819]",-0.001240694789081883
4,random,"[1027, 1003, 29, 4124]",-0.001496246723101987
4,random,"[2194, 4274, 2346, 2989]",-0.0014854009971930204
4,random,"[2220, 324, 3224, 407]",-0.0012406947890818774
4,random,"[929, 2061, 10747, 9728]",-0.0016407639457771816
4,random,"[2763, 2690, 9270, 13291]",0.06998857400933066
4,random,"[2615, 2844, 10564, 12612]",-0.0012406947890818824
4,random,"[9616, 103, 3381, 5223]",-0.0012406947890818956
4,random,"[2626, 13311, 263, 5716]",-0.0012406947890818947
4,random,"[753, 7543, 4153, 8890]",0.0764576732838731
4,random,"[2134, 9174, 398, 7796]",-0.001498050410026035
4,random,"[5453, 9192, 3323, 2818]",-0.001240694789081886
4,random,"[6669, 8705, 5586, 970]",-0.0014756614640923911
4,random,"[4779, 92, 13242, 4635]",-0.0017798945152395983
4,random,"[5290, 8830, 1236, 5133]",-0.0016828318074261818
4,random,"[9403, 948, 1390, 442]",-0.0014976730963992633
4,random,"[2127, 10661, 10827, 1230]",-0.0012406947890818757
4,random,"[395, 1923, 6050, 2538]",-0.002778776039083441
4,random,"[52, 7254, 13688, 1060]",-0.001475661464092388
4,random,"[4728, 14885, 4801, 5926]",-0.0012406947890818867
4,random,"[9457, 14164, 10177, 1018]",-0.0016843873555248796
4,random,"[13894, 5173, 11299, 2442]",-0.0012406947890818783
4,random,"[8280, 2227, 7682, 4369]",-0.0012406947890818763
4,random,"[7458, 1471, 10951, 1646]",-0.002014714590380685
4,random,"[6120, 10358, 11082, 8744]",-0.002006514888003666
4,random,"[2921, 1728, 1808, 13626]",-0.0014893514220996164
4,random,"[10398, 11293, 5338, 1124]",-0.001997424811226319
4,random,"[1260, 1406, 4178, 9954]",-0.0016862950783395985
4,random,"[255, 6160, 3128, 6642]",-0.0023484224286733357
4,random,"[1739, 1729, 431, 7930]",-0.001240694789081883
4,random,"[13029, 5082, 4211, 2749]",-0.0012406947890818986
4,random,"[2117, 7216, 12811, 2443]",-0.001240694789081886
4,random,"[1369, 4294, 2298, 1797]",-0.0012406947890818826
4,random,"[4254, 12488, 1116, 2627]",0.08359795713445824
4,random,"[3646, 1172, 6640, 4802]",-0.001675031606166365
4,random,"[1575, 3161, 8014, 5485]",-0.0014893514220996088
4,random,"[434, 5043, 13620, 13253]",-0.0014848056727150213
4,random,"[5187, 12215, 1015, 1722]",-0.0012406947890818817
4,random,"[5406, 2935, 5341, 864]",-0.0014893514220996244
4,random,"[6048, 12427, 5683, 9694]",-0.0012406947890818822
4,random,"[249, 11704, 6942, 933]",-0.0019775118119941524
4,random,"[7541, 11257, 6102, 12151]",-0.0017785445646935863
4,random,"[113, 7436, 7415, 7499]",-0.0017895970137776444
4,random,"[11066, 31, 6465, 3393]",-0.0017852713818526376
4,random,"[1478, 12224, 11928, 2682]",-0.0017913257247963513
4,random,"[622, 10747, 1939, 1589]",-0.001498195833291809
4,random,"[12117, 12157, 8208, 5909]",-0.0012406947890818976
4,random,"[13337, 10944, 6497, 3396]",-0.001240694789081889
4,random,"[6267, 7308, 8851, 10839]",-0.0012406947890818874
4,random,"[8284, 1774, 12125, 4607]",-0.0021899177403378804
4,random,"[8645, 2266, 4826, 347]",-0.001498195833291812
4,random,"[4819, 11749, 9841, 4602]",-0.001240694789081889
4,random,"[136, 10318, 7813, 2060]",-0.001787211627674308
4,random,"[2960, 5652, 3002, 13605]",-0.0012406947890818874
4,random,"[1104, 790, 7524, 12330]",-0.0012406947890818889
4,random,"[271, 12115, 1195, 124]",0.0864524653754787
4,random,"[2212, 8974, 4885, 2328]",-0.00306468973756016
4,random,"[8228, 8643, 4620, 4313]",-0.0014811074850866102
4,random,"[6971, 6205, 9100, 1094]",-0.0014981958332918085
4,random,"[8337, 9, 460, 6473]",-0.0017708605709498592
4,random,"[4985, 2989, 7331, 6138]",0.09480401380835594
4,random,"[81, 261, 8920, 11081]",-0.0014811074850866045
4,random,"[313, 3599, 4803, 10937]",-0.001240694789081877
4,random,"[5937, 1612, 3895, 7240]",-0.0016939320566470596
4,random,"[11791, 6091, 5174, 4830]",-0.001853802995801267
4,random,"[1592, 13805, 8515, 1240]",-0.0014966772406632158
4,random,"[11824, 164, 9354, 11437]",-0.001240694789081889
4,random,"[2443, 3961, 10019, 689]",-0.0012406947890818874
4,random,"[2538, 4975, 398, 3012]",-0.0025013742003319106
4,random,"[420, 4074, 13602, 8960]",-0.0014756614640923892
4,random,"[6673, 13076, 10523, 923]",-0.0012406947890818848
4,random,"[2521, 14440, 4019, 1331]",-0.0017854278039798695
4,random,"[1709, 10442, 1002, 1158]",-0.0012406947890818876
4,random,"[7103, 11341, 9097, 424]",-0.0012406947890818776
4,random,"[910, 10308, 415, 9411]",0.13030979735831644
4,random,"[9788, 7434, 14144, 11335]",-0.0020122497197709566
4,random,"[12894, 12071, 13668, 7240]",-0.0012406947890818828
4,random,"[2490, 2536, 3396, 9093]",-0.0017829113320639506
4,random,"[6769, 2127, 7702, 2198]",-0.0012406947890818943
4,random,"[5109, 3744, 7287, 395]",-0.00200545111392684
4,random,"[1157, 197, 810, 9369]",-0.0014962467231019868
4,random,"[6405, 10322, 7990, 3446]",-0.001240694789081899
4,random,"[5308, 9629, 1767, 4945]",-0.0012406947890818867
4,random,"[14604, 10382, 14822, 10924]",-0.0012406947890818848
4,random,"[2133, 8729, 10316, 14967]",-0.0012406947890818757
4,random,"[4294, 3397, 7493, 2767]",-0.0014945817893624333
4,random,"[1317, 6741, 7239, 11824]",-0.0019509662565612422
4,random,"[3113, 5485, 6172, 13654]",-0.0014893514220996103
4,random,"[4176, 6704, 10433, 14259]",-0.0014981958332917957
4,random,"[1184, 14071, 5081, 13274]",-0.002196362161605964
4,random,"[4985, 11711, 275, 2911]",-0.001240694789081884
4,random,"[9729, 142, 213, 479]",-0.001779944990136355
4,random,"[6396, 13782, 1293, 7537]",-0.0018297903607421243
4,random,"[5148, 8089, 170, 14847]",-0.001998197387302958
4,random,"[8461, 6919, 9178, 9032]",-0.0012406947890818874
4,random,"[1229, 13110, 10951, 11359]",-0.0012406947890818661
4,random,"[820, 7240, 3393, 130]",-0.0017804925601510374
4,random,"[3957, 10318, 7625, 7828]",-0.0012406947890818926
4,random,"[8842, 1774, 7576, 7092]",-0.002174830810899057
4,random,"[4560, 1104, 153, 1726]",-0.0018613885769390257
4,random,"[13620, 12978, 13741, 979]",-0.0014848056727150213
4,random,"[11898, 12237, 7299, 1958]",-0.0017885124107990542
4,random,"[172, 12364, 7379, 7279]",-0.0012406947890818859
4,random,"[6804, 3955, 10668, 1925]",-0.001861912443329767
4,random,"[7507, 11370, 2392, 268]",-0.001498195833291787
4,random,"[260, 4504, 1143, 8488]",-0.0012406947890818898
4,random,"[1909, 7556, 1396, 6222]",-0.0014962467231019684
4,random,"[120, 2560, 5820, 163]",-0.003638194409187104
4,random,"[13130, 2710, 8927, 1581]",-0.0016946218066773997
4,random,"[2073, 9765, 10138, 799]",-0.001240694789081882
4,random,"[16, 1357, 9973, 3113]",-0.0016944326137087514
4,random,"[872, 5838, 14126, 11998]",-0.0012406947890818822
4,random,"[9788, 960, 4594, 13814]",-0.0022476369332187153
4,random,"[8228, 2273, 11521, 383]",-0.0017892550826248505
4,random,"[3736, 977, 3885, 284]",-0.0019162927547704091
4,random,"[11025, 9956, 6860, 6166]",-0.0012406947890818822
4,random,"[7816, 4146, 12204, 132]",-0.0016855178546632983
4,random,"[6105, 10756, 4413, 12906]",-0.0023410489252744466
4,random,"[4065, 1434, 9312, 9201]",-0.0014893514220996067
4,random,"[1919, 6126, 1260, 8567]",-0.0012406947890818878
4,random,"[11443, 5663, 317, 5073]",-0.002165388342816419
4,random,"[1797, 6475, 374, 752]",-0.0017353676688256373
4,random,"[13625, 460, 3321, 11393]",-0.0017686606027121062
4,random,"[10980, 8925, 4140, 2043]",-0.002116775043430523
4,random,"[13454, 14115, 9384, 13029]",-0.0012406947890818939
4,random,"[9592, 619, 3913, 11086]",-0.0012406947890818757
4,random,"[9274, 12833, 4410, 8117]",-0.0012406947890818984
4,random,"[4873, 917, 9077, 11618]",-0.0014962467231019808
4,random,"[4131, 5773, 1317, 12871]",0.16538722644130374
4,random,"[8273, 7500, 5361, 3184]",-0.0016622091184342917
4,random,"[3688, 14030, 10950, 10358]",-0.002740942217950021
4,random,"[6659, 3961, 2772, 2735]",-0.0012406947890818791
4,random,"[5338, 2572, 10837, 1629]",-0.0012406947890818822
4,random,"[8871, 3851, 10201, 7455]",0.16563275434243177
4,random,"[1988, 9018, 1409, 8389]",-0.0012406947890818967
4,random,"[3282, 499, 629, 2890]",-0.0014914003326056736
4,random,"[6668, 5835, 4678, 7790]",-0.0014962467231019764
4,random,"[8456, 7610, 7326, 1184]",-0.0018570327591591407
4,random,"[10204, 2982, 1982, 1247]",0.13208898195692098
4,random,"[1604, 743, 13214, 4126]",-0.0014955415470032823
4,random,"[9097, 2693, 3784, 4103]",-0.0013570926966912464
4,random,"[9900, 10634, 11625, 7048]",-0.0012406947890819017
4,random,"[2118, 7556, 6744, 4196]",0.09500756323091093
4,random,"[4339, 7257, 3002, 4918]",-0.0012406947890818947
4,random,"[5650, 11360, 13445, 5340]",-0.0014956037222764625
4,random,"[4979, 2894, 5820, 2873]",-0.0019321863710749859
4,random,"[2199, 14715, 13076, 10731]",-0.0014981958332917912
4,random,"[4199, 9174, 5785, 340]",-0.001681550306321745
4,random,"[676, 4885, 2830, 6967]",-0.002000207988549536
4,random,"[5825, 227, 1097, 6450]",0.10845831565559406
4,random,"[3653, 2158, 236, 14052]",-0.002104855351979608
4,random,"[31, 11967, 1696, 1573]",-0.001240694789081871
4,random,"[2522, 11967, 13455, 6306]",-0.001498195833291802
4,random,"[8828, 1666, 7278, 240]",-0.0014975928683822956
4,random,"[13829, 11791, 11367, 11093]",-0.0012406947890818885
4,random,"[7163, 4610, 4200, 8028]",-0.0012406947890818605
4,random,"[2297, 3020, 2194, 8144]",-0.0014869681756285661
4,random,"[6046, 4941, 3098, 10307]",-0.0012406947890818817
4,random,"[6526, 10712, 1203, 1695]",-0.0017783191195780285
4,random,"[5707, 2275, 2626, 7354]",-0.001777160644677032
4,random,"[14770, 9375, 931, 1766]",-0.0017883071924258513
4,random,"[6111, 10751, 2917, 7553]",-0.0012406947890818887
4,random,"[1223, 3020, 9076, 12350]",-0.0014951560379796141
4,random,"[887, 8828, 10858, 12035]",-0.0017649943200147367
4,random,"[11861, 147, 164, 13311]",-0.0012406947890818859
4,random,"[10082, 12267, 6075, 7659]",-0.0012406947890818833
4,random,"[137, 1974, 7790, 8309]",-0.0016448617812496874
4,random,"[10756, 2566, 674, 4196]",-0.0017719947553055894
4,random,"[2416, 10086, 16, 9149]",-0.0012406947890818863
4,random,"[6132, 1057, 32, 3966]",-0.0017399266360094737
4,random,"[9521, 3337, 12441, 4712]",0.1435482233718237
4,random,"[7415, 2076, 340, 2418]",-0.001240694789081897
4,random,"[8424, 5686, 6101, 8228]",-0.0014962467231019688
4,random,"[11335, 5690, 1531, 7611]",-0.001787723559258072
4,random,"[2019, 553, 184, 10765]",-0.0014974926555456295
4,random,"[4727, 5339, 5877, 1736]",-0.001240694789081868
4,random,"[2305, 8920, 12354, 435]",-0.0012406947890818833
4,random,"[13346, 196, 2431, 5848]",-0.0012406947890818809
4,random,"[1736, 2608, 3886, 1354]",-0.0023249773406388958
4,random,"[2967, 2733, 1700, 2125]",-0.0018564870588643372
4,random,"[19, 368, 1057, 11340]",-0.0014981958332918087
4,random,"[1002, 1126, 4601, 8927]",-0.0012406947890818822
4,random,"[4399, 2226, 11220, 2049]",-0.001240694789081889
4,random,"[5106, 13245, 2573, 2633]",-0.0012406947890818715
4,random,"[1539, 2699, 4280, 2745]",-0.0023550813956747236
4,random,"[1274, 111, 4467, 6046]",-0.001240694789081887
4,random,"[2244, 10815, 287, 8515]",-0.001693697372958535
4,random,"[1195, 13390, 4491, 8170]",-0.0014966772406632232
4,random,"[326, 9116, 2693, 9521]",-0.001240694789081883
4,random,"[11637, 1544, 1489, 11073]",-0.0014977920581275602
4,random,"[5481, 4752, 13504, 4696]",-0.0012406947890818965
4,random,"[2089, 1703, 1388, 3113]",-0.0012406947890818895
4,random,"[7874, 10312, 1465, 13460]",-0.001498195833291815
4,random,"[6048, 8842, 177, 783]",-0.0017676846737663422
4,random,"[5934, 596, 4400, 1286]",0.16563275434243174
4,random,"[6222, 7354, 1425, 6539]",-0.0014862226902073658
4,random,"[9729, 11013, 13546, 2253]",-0.0012406947890818791
4,random,"[14272, 1857, 18, 486]",-0.0012406947890818713
4,random,"[13239, 9375, 10497, 1438]",-0.001496246723101967
4,random,"[10295, 8504, 4858, 14218]",0.1645698964694472
4,random,"[3240, 6114, 13437, 9373]",-0.0012406947890818713
4,random,"[10786, 1485, 5356, 5319]",-0.001240694789081889
4,random,"[11415, 8170, 980, 4182]",0.048782448957074585
4,random,"[667, 6177, 320, 3195]",-0.0020118099230326887
4,random,"[788, 10241, 133, 2098]",-0.0020158013659224493
4,random,"[5348, 4137, 6770, 6171]",-0.0012406947890818828
4,random,"[5481, 1067, 2763, 674]",-0.0019570792218632296
4,random,"[1579, 1919, 876, 6401]",-0.0017913257247963606
4,random,"[12410, 3359, 8123, 2858]",-0.0012406947890818544
4,random,"[3589, 14214, 9178, 8442]",-0.001240694789081884
4,random,"[782, 5887, 12635, 3290]",-0.0012406947890818763
4,random,"[10718, 9584, 11880, 1813]",-0.0013606892777710588
4,random,"[7840, 5564, 6769, 12719]",-0.0014981958332918137
4,random,"[8042, 7131, 4184, 2599]",-0.0014962467231019589
4,random,"[3434, 2436, 6452, 2733]",-0.0012406947890818878
4,random,"[13099, 2043, 11582, 8146]",-0.0014956037222764687
4,random,"[7159, 10391, 1354, 755]",-0.00236770326495892
4,random,"[3314, 3673, 12013, 4697]",-0.0012406947890818813
4,random,"[4447, 12603, 1813, 11209]",0.0797923221731103
4,random,"[6616, 4241, 13279, 383]",-0.0014969794886914112
4,random,"[3038, 14302, 4034, 2267]",-0.0014981958332918044
4,random,"[989, 7289, 9492, 6618]",-0.001240694789081891
4,random,"[5182, 2816, 2009, 859]",-0.0023665722744962555
4,random,"[158, 8627, 6611, 10471]",-0.001240694789081882
4,random,"[4336, 10501, 14604, 5428]",-0.0012406947890818843
4,random,"[12549, 10661, 8133, 13993]",-0.0012406947890818878
4,random,"[10861, 100, 753, 1040]",-0.0017685297646110078
4,random,"[9468, 7425, 8222, 226]",-0.001494581789362432
4,random,"[1157, 6581, 11939, 11341]",-0.0012406947890818887
4,random,"[6620, 3636, 4851, 9024]",-0.0019816497502343766
4,random,"[8690, 3132, 7930, 2873]",-0.0014352695888794475
4,random,"[2230, 3368, 11073, 7201]",-0.0014977920581275598
4,random,"[278, 2830, 12675, 8613]",-0.0012406947890818943
4,random,"[1873, 12281, 1894, 1837]",-0.0014975928683822958
4,random,"[1759, 4830, 1009, 5290]",-0.002433996319045747
4,random,"[6757, 8181, 11847, 1418]",-0.0012406947890818926
4,random,"[27, 322, 1278, 2892]",-0.001240694789081891
4,random,"[1454, 7625, 11437, 4421]",-0.0012406947890818921
4,random,"[5992, 2799, 10634, 10437]",-0.0014893514220996138
4,random,"[6509, 1753, 13245, 1988]",0.1656327543424292
4,random,"[1368, 3817, 1660, 6350]",-0.0014956037222764605
4,random,"[11610, 4477, 3894, 13663]",-0.0012406947890819
4,random,"[1919, 5357, 12364, 9423]",-0.0012406947890818813
4,random,"[1672, 2952, 13361, 11113]",-0.001940988566843573
4,random,"[7127, 5109, 1976, 1131]",-0.0014981958332918085
4,random,"[748, 11304, 4282, 9154]",-0.0012406947890818895
4,random,"[592, 8117, 3547, 1388]",-0.0012406947890818887
4,random,"[7625, 918, 1551, 6982]",-0.00124069478908188
4,random,"[2061, 2399, 2118, 466]",0.020454225322847994
4,random,"[1516, 2183, 5969, 3589]",-0.0016842623523230002
4,random,"[3265, 7441, 10980, 1083]",-0.002108792558050548
4,random,"[468, 2300, 1840, 369]",-0.0019969998359935666
4,random,"[1779, 11148, 2193, 10129]",-0.0016870502459930157
4,random,"[11075, 8024, 7157, 374]",-0.0020109201293854588
4,random,"[3384, 1321, 2484, 997]",-0.0017876357162208596
4,random,"[4410, 1104, 1369, 4676]",-0.0012406947890818889
4,random,"[2655, 13145, 2626, 4174]",-0.0014893514220996136
4,random,"[10937, 7239, 13099, 3258]",-0.001240694789081884
4,random,"[9729, 10825, 1537, 2402]",-0.0014900220320588412
4,random,"[2451, 14759, 10617, 2070]",-0.0012406947890818887
4,random,"[5829, 10747, 4260, 4182]",-0.0023591093485205105
4,random,"[5201, 8500, 4242, 12457]",-0.0012406947890818822
4,random,"[725, 10186, 8198, 2389]",-0.0012406947890818971
4,random,"[6713, 9403, 7695, 4713]",-0.001986829622305755
4,random,"[935, 8715, 3166, 4764]",-0.0012406947890818898
4,random,"[7326, 6545, 7136, 2792]",-0.0016557717996745363
4,random,"[6387, 5702, 12907, 7170]",-0.0012406947890818726
4,random,"[6256, 4863, 8088, 10206]",-0.001783916621877945
4,random,"[6686, 1091, 14353, 2026]",-0.0018538700311742026
4,random,"[13421, 164, 3427, 645]",-0.0014962467231019703
4,random,"[4851, 2127, 4525, 10066]",-0.0016657740523872422
4,random,"[6659, 12545, 4134, 8028]",0.10785332625082351
4,random,"[8397, 5907, 8256, 14781]",-0.0012406947890818947
4,random,"[3104, 158, 857, 6178]",-0.001240694789081905
